"","TYPE","point","lon","lat","cell","districtName"
"1228","bank/atm",10,44.5086604752901,40.1814723766606,9,"Kentron"
"1229","healthcare",10,44.5083817280575,40.1817900034744,9,"Kentron"
"1230","restaurant/cafe",6,44.50872982523,40.1815093005109,9,"Kentron"
"1231","mall/shop(non-food)",14,44.5088538825708,40.1816101203642,9,"Kentron"
"1232","mall/shop(non-food)",14,44.5086010966498,40.1820448999758,9,"Kentron"
"1233","restaurant/cafe",6,44.5094560233057,40.1820158003698,9,"Kentron"
"1234","bank/atm",10,44.5096081080833,40.1822238897308,9,"Kentron"
"1235","restaurant/cafe",6,44.5109155161478,40.1814270110847,9,"Kentron"
"1236","bank/atm",10,44.509891616387,40.182403359429,9,"Kentron"
"1237","bank/atm",10,44.5112248959317,40.1774540769031,9,"Kentron"
"1238","bank/atm",10,44.512125277341,40.1795464748916,9,"Kentron"
"1239","restaurant/cafe",6,44.5124916103138,40.1786468189259,9,"Kentron"
"1240","restaurant/cafe",6,44.5132141252968,40.1790470945515,9,"Kentron"
"1241","restaurant/cafe",6,44.5133126704835,40.1791318576912,9,"Kentron"
"1242","restaurant/cafe",6,44.5133905544186,40.1792346714626,9,"Kentron"
"1243","cinema/theatre/museum",6,44.5136509760195,40.1791195035559,9,"Kentron"
"1244","restaurant/cafe",6,44.5133341402188,40.1796727607065,9,"Kentron"
"1246","bank/atm",10,44.5135212592925,40.1796053625454,9,"Kentron"
"1247","restaurant/cafe",6,44.5154653932304,40.1773034212087,9,"Kentron"
"1254","restaurant/cafe",6,44.5151362505103,40.1787928731315,4,"Arabkir"
"1255","restaurant/cafe",6,44.5151362505103,40.1787928731315,9,"Kentron"
"1256","restaurant/cafe",6,44.5151362505103,40.1787928731315,4,"Arabkir"
"1257","restaurant/cafe",6,44.5151362505103,40.1787928731315,9,"Kentron"
"1258","pub/bar",4,44.5150684277063,40.1788357009968,9,"Kentron"
"1259","mall/shop(non-food)",14,44.5140828860081,40.1794801061109,9,"Kentron"
"1260","restaurant/cafe",6,44.515434042027,40.1789539579269,9,"Kentron"
"1261","bank/atm",10,44.5160610660953,40.1790013841828,9,"Kentron"
"1262","bank/atm",10,44.5165179492488,40.1792762636383,9,"Kentron"
"1263","pub/bar",4,44.5165868500311,40.1793663799315,9,"Kentron"
"1264","restaurant/cafe",6,44.5164671944352,40.1797391979321,9,"Kentron"
"1265","bank/atm",10,44.5116915707218,40.1798632184882,9,"Kentron"
"1266","healthcare",10,44.511799727882,40.1797965754837,9,"Kentron"
"1268","restaurant/cafe",6,44.5124413944894,40.1805752170062,9,"Kentron"
"1269","pub/bar",4,44.5123904600128,40.1806161906669,9,"Kentron"
"1270","restaurant/cafe",6,44.5133756423849,40.1798810631538,9,"Kentron"
"1271","restaurant/cafe",6,44.5124771474377,40.1817587075536,9,"Kentron"
"1272","restaurant/cafe",6,44.5115102008659,40.1819295995768,9,"Kentron"
"1273","restaurant/cafe",6,44.5115859288444,40.1823789955017,9,"Kentron"
"1274","restaurant/cafe",6,44.5117284016484,40.1824138599358,9,"Kentron"
"1276","pub/bar",4,44.5126951685572,40.1815040845036,9,"Kentron"
"1277","restaurant/cafe",6,44.5130211671738,40.1816808108459,9,"Kentron"
"1278","bank/atm",10,44.513347255622,40.1814143828403,9,"Kentron"
"1279","healthcare",10,44.5135537783058,40.1815517148718,9,"Kentron"
"1280","pub/bar",4,44.5132892244546,40.1819305604143,9,"Kentron"
"1281","bank/atm",10,44.5136722660917,40.1818980978266,9,"Kentron"
"1282","supermarket/shop(food)",10,44.5133201265004,40.1823538079957,9,"Kentron"
"1283","mall/shop(non-food)",14,44.5135178456944,40.1822273212783,9,"Kentron"
"1284","restaurant/cafe",6,44.513703078306,40.1823700734979,9,"Kentron"
"1285","restaurant/cafe",6,44.5140115597746,40.1799052220784,9,"Kentron"
"1286","restaurant/cafe",6,44.5142020924463,40.1800520971729,9,"Kentron"
"1287","mall/shop(non-food)",14,44.5143058478616,40.1803996545414,9,"Kentron"
"1289","mall/shop(non-food)",14,44.5147507834219,40.1803542882482,9,"Kentron"
"1290","restaurant/cafe",6,44.5143552552023,40.1807763789121,9,"Kentron"
"1291","mall/shop(non-food)",14,44.5147029032172,40.1806814602161,9,"Kentron"
"1292","restaurant/cafe",6,44.5147940822186,40.1810719094466,9,"Kentron"
"1293","restaurant/cafe",6,44.515494408814,40.1805737070885,9,"Kentron"
"1294","restaurant/cafe",6,44.5158269651322,40.1805540781564,9,"Kentron"
"1296","restaurant/cafe",6,44.5154112248187,40.1809291544955,9,"Kentron"
"1297","restaurant/cafe",6,44.5157727967206,40.1809054077293,9,"Kentron"
"1298","restaurant/cafe",6,44.5157727967206,40.1809054077293,9,"Kentron"
"1299","restaurant/cafe",6,44.5157727967206,40.1809054077293,9,"Kentron"
"1300","restaurant/cafe",6,44.5157727967206,40.1809054077293,9,"Kentron"
"1301","restaurant/cafe",6,44.5158798759025,40.1809949041689,9,"Kentron"
"1303","restaurant/cafe",6,44.5159308103791,40.1806006110702,9,"Kentron"
"1304","mall/shop(non-food)",14,44.5142296707255,40.1811478851563,9,"Kentron"
"1305","bank/atm",10,44.5139792204243,40.1816823893704,9,"Kentron"
"1306","restaurant/cafe",6,44.5140864792693,40.1817944645145,9,"Kentron"
"1307","restaurant/cafe",6,44.5148069281271,40.1813360053143,9,"Kentron"
"1308","bank/atm",10,44.5144795820376,40.1818784006464,9,"Kentron"
"1309","restaurant/cafe",6,44.5144933262614,40.1820000838321,9,"Kentron"
"1311","supermarket/shop(food)",10,44.5144855109185,40.1820655579433,9,"Kentron"
"1312","restaurant/cafe",6,44.5144405053227,40.1821123643446,9,"Kentron"
"1313","restaurant/cafe",6,44.5148503167553,40.1818664587991,9,"Kentron"
"1314","mall/shop(non-food)",14,44.5150903465993,40.1822357628842,9,"Kentron"
"1315","mall/shop(non-food)",14,44.5149689842044,40.1823391896297,9,"Kentron"
"1316","healthcare",10,44.5149129293306,40.1824085753672,9,"Kentron"
"1317","restaurant/cafe",6,44.5158496925089,40.1813470550411,9,"Kentron"
"1319","restaurant/cafe",6,44.5165918805967,40.1813725860798,9,"Kentron"
"1320","bank/atm",10,44.5162573479848,40.1816427203528,9,"Kentron"
"1321","bank/atm",10,44.5163832917877,40.1817451871623,9,"Kentron"
"1322","restaurant/cafe",6,44.5154109553242,40.1819989171021,9,"Kentron"
"1323","restaurant/cafe",6,44.5153880482844,40.182153199815,9,"Kentron"
"1324","restaurant/cafe",6,44.5157083875147,40.1824864712393,9,"Kentron"
"1325","restaurant/cafe",6,44.5161540417272,40.1821978785956,9,"Kentron"
"1326","restaurant/cafe",6,44.5159598259628,40.1823503764547,9,"Kentron"
"1327","bank/atm",10,44.507752817527,40.1838058833254,9,"Kentron"
"1328","pub/bar",4,44.5080620176478,40.1836028774041,9,"Kentron"
"1330","restaurant/cafe",6,44.5064418162014,40.1845813219204,9,"Kentron"
"1331","restaurant/cafe",6,44.5064552010991,40.1847870700481,9,"Kentron"
"1332","School/kindergarten",7,44.5071370223998,40.1850407886112,9,"Kentron"
"1333","School/kindergarten",7,44.5081861648201,40.1847632560039,9,"Kentron"
"1335","restaurant/cafe",6,44.5088662793217,40.1831418911137,9,"Kentron"
"1337","restaurant/cafe",6,44.5098619719826,40.1829940618856,9,"Kentron"
"1338","healthcare",10,44.5103413130182,40.18285371304,9,"Kentron"
"1339","mall/shop(non-food)",14,44.5104636635599,40.1829740905028,9,"Kentron"
"1340","mall/shop(non-food)",14,44.5105799953892,40.1830576820247,9,"Kentron"
"1341","restaurant/cafe",6,44.510383264342,40.183452372622,9,"Kentron"
"1342","bank/atm",10,44.5107550770381,40.183857012172,9,"Kentron"
"1343","bank/atm",10,44.510786518073,40.1838279133432,9,"Kentron"
"1345","healthcare",10,44.5088832574806,40.1847695011863,9,"Kentron"
"1346","pub/bar",4,44.50851000748,40.1850187589873,9,"Kentron"
"1348","restaurant/cafe",6,44.5096104437031,40.1846454209704,9,"Kentron"
"1349","pub/bar",4,44.5094794693346,40.1847830209749,9,"Kentron"
"1350","pub/bar",4,44.5093851462298,40.1851860741451,9,"Kentron"
"1351","bank/atm",10,44.5099151522474,40.1844448881947,9,"Kentron"
"1352","supermarket/shop(food)",10,44.5099433593474,40.1844461921401,9,"Kentron"
"1353","pub/bar",4,44.5104092256537,40.1845083010872,9,"Kentron"
"1354","mall/shop(non-food)",14,44.5107019866048,40.1839123959932,9,"Kentron"
"1356","supermarket/shop(food)",10,44.5105101064601,40.1840635860456,9,"Kentron"
"1358","restaurant/cafe",6,44.5105899666889,40.1843556021925,9,"Kentron"
"1360","pub/bar",4,44.5104246766766,40.1848972184724,9,"Kentron"
"1361","pub/bar",4,44.5107071968335,40.1851173089005,9,"Kentron"
"1363","pub/bar",4,44.5079198143384,40.1858495659578,9,"Kentron"
"1364","restaurant/cafe",6,44.5075869885256,40.1860894178864,9,"Kentron"
"1366","bank/atm",10,44.5078415710771,40.1863220631527,9,"Kentron"
"1367","supermarket/shop(food)",10,44.5079001412336,40.1863762783067,9,"Kentron"
"1368","healthcare",10,44.5065610226396,40.1877236139026,9,"Kentron"
"1369","pub/bar",4,44.5090823241475,40.1854061636359,9,"Kentron"
"1370","bank/atm",10,44.5085593249891,40.1865151787059,9,"Kentron"
"1371","restaurant/cafe",6,44.5104697721039,40.1853163985042,9,"Kentron"
"1372","restaurant/cafe",6,44.5110612228869,40.185401771461,9,"Kentron"
"1373","pub/bar",4,44.5110472091685,40.1857779876643,9,"Kentron"
"1374","restaurant/cafe",6,44.5100060617542,40.186605697143,9,"Kentron"
"1375","restaurant/cafe",6,44.5084936581419,40.1867800769001,9,"Kentron"
"1376","restaurant/cafe",6,44.5087001808257,40.1869119765996,9,"Kentron"
"1377","restaurant/cafe",6,44.508811751584,40.1869935731115,9,"Kentron"
"1378","restaurant/cafe",6,44.5088787659042,40.1870326213655,9,"Kentron"
"1379","pub/bar",4,44.509023753991,40.187124168502,9,"Kentron"
"1380","restaurant/cafe",6,44.5110242122972,40.186814390062,9,"Kentron"
"1381","healthcare",10,44.5097977424398,40.1875355800827,9,"Kentron"
"1382","pub/bar",4,44.5099494678913,40.1875751084035,9,"Kentron"
"1383","restaurant/cafe",6,44.5101184409962,40.1873579082316,9,"Kentron"
"1384","restaurant/cafe",6,44.5102020741492,40.1874012110702,9,"Kentron"
"1385","bank/atm",10,44.5106844694568,40.187457758634,9,"Kentron"
"1387","pub/bar",4,44.5121988493627,40.1828715569191,9,"Kentron"
"1388","pub/bar",4,44.5111717156669,40.1835405617391,9,"Kentron"
"1389","bank/atm",10,44.5111789920207,40.1835739843551,9,"Kentron"
"1390","bank/atm",10,44.5112462758354,40.1835291692215,9,"Kentron"
"1391","supermarket/shop(food)",10,44.511208456762,40.1835783766483,9,"Kentron"
"1392","restaurant/cafe",6,44.5127085534549,40.182808966061,9,"Kentron"
"1393","restaurant/cafe",6,44.5127294842011,40.1830062094249,9,"Kentron"
"1395","supermarket/shop(food)",10,44.5129970024927,40.1835343850731,9,"Kentron"
"1396","restaurant/cafe",6,44.5134873029747,40.1836704774826,9,"Kentron"
"1397","restaurant/cafe",6,44.5138095286672,40.1838237955834,9,"Kentron"
"1399","bus_stop",4,44.5124116602535,40.1846662840314,9,"Kentron"
"1400","restaurant/cafe",6,44.5125172122994,40.1845584686042,9,"Kentron"
"1401","bank/atm",10,44.5125651823356,40.1847395792081,9,"Kentron"
"1402","School/kindergarten",7,44.5126753157894,40.184795785849,9,"Kentron"
"1403","bus_stop",4,44.5126351610962,40.1852285548352,9,"Kentron"
"1404","bank/atm",10,44.5129346594119,40.1850258963117,9,"Kentron"
"1405","bank/atm",10,44.5131611246951,40.1852148978795,9,"Kentron"
"1407","bank/atm",10,44.5132634428059,40.1852291038585,9,"Kentron"
"1410","restaurant/cafe",6,44.5135446154899,40.1850480631895,9,"Kentron"
"1411","healthcare",10,44.5136942748162,40.1849463562788,9,"Kentron"
"1412","restaurant/cafe",6,44.5144774260809,40.1829843850308,9,"Kentron"
"1413","restaurant/cafe",6,44.5144564055033,40.1830412794271,9,"Kentron"
"1414","bank/atm",10,44.5149997065871,40.1829736100915,9,"Kentron"
"1415","bank/atm",10,44.514996292989,40.1829808162613,9,"Kentron"
"1416","healthcare",10,44.5149953048422,40.1829913166787,9,"Kentron"
"1417","healthcare",10,44.5149953048422,40.1829913166787,9,"Kentron"
"1418","healthcare",10,44.5149953048422,40.1829913166787,9,"Kentron"
"1419","healthcare",10,44.5149953048422,40.1829913166787,9,"Kentron"
"1420","supermarket/shop(food)",10,44.5149953048422,40.1829976992847,9,"Kentron"
"1421","supermarket/shop(food)",10,44.5149953048422,40.1829976992847,9,"Kentron"
"1422","supermarket/shop(food)",10,44.5149953048422,40.1829976992847,9,"Kentron"
"1423","supermarket/shop(food)",10,44.5149953048422,40.1829976992847,9,"Kentron"
"1424","restaurant/cafe",6,44.5150744464187,40.1830022975057,9,"Kentron"
"1426","bank/atm",10,44.5145278215683,40.183333505864,9,"Kentron"
"1428","mall/shop(non-food)",14,44.5145622270437,40.1836719187018,9,"Kentron"
"1431","mall/shop(non-food)",14,44.5148818476218,40.1838323742494,9,"Kentron"
"1433","restaurant/cafe",6,44.515190778248,40.1837741765583,9,"Kentron"
"1434","bank/atm",10,44.5152162005706,40.183792912377,9,"Kentron"
"1436","restaurant/cafe",6,44.515416884205,40.1826336838986,9,"Kentron"
"1438","restaurant/cafe",6,44.5162231221725,40.1830241905242,9,"Kentron"
"1439","restaurant/cafe",6,44.5162038982254,40.1830740159882,9,"Kentron"
"1440","restaurant/cafe",6,44.5161418246393,40.1831147136196,9,"Kentron"
"1441","restaurant/cafe",6,44.5164056598383,40.1828942735431,9,"Kentron"
"1442","restaurant/cafe",6,44.5163127740379,40.1829436186909,9,"Kentron"
"1443","mall/shop(non-food)",14,44.5156321205471,40.1835096097741,9,"Kentron"
"1445","restaurant/cafe",6,44.5153194169967,40.1836284762234,9,"Kentron"
"1446","restaurant/cafe",6,44.5153396290906,40.1836945664282,9,"Kentron"
"1447","restaurant/cafe",6,44.5160364522565,40.1831834122642,9,"Kentron"
"1451","restaurant/cafe",6,44.5140269209659,40.1840922043698,9,"Kentron"
"1452","pub/bar",4,44.5140776757795,40.1844297898782,9,"Kentron"
"1453","bank/atm",10,44.5146273549018,40.1840440953814,9,"Kentron"
"1456","mall/shop(non-food)",14,44.5148964901609,40.1839091704187,9,"Kentron"
"1457","bank/atm",10,44.5150075219301,40.1839334651673,9,"Kentron"
"1458","bank/atm",10,44.5150075219301,40.1839334651673,9,"Kentron"
"1459","bank/atm",10,44.5150075219301,40.1839334651673,9,"Kentron"
"1460","bank/atm",10,44.5150075219301,40.1839334651673,9,"Kentron"
"1461","restaurant/cafe",6,44.5150458799927,40.1839168568938,9,"Kentron"
"1462","mall/shop(non-food)",14,44.5148976579708,40.1839799957632,9,"Kentron"
"1463","restaurant/cafe",6,44.5147110778863,40.1842134031823,9,"Kentron"
"1465","restaurant/cafe",6,44.5141281610984,40.1851075637205,9,"Kentron"
"1467","restaurant/cafe",6,44.5147420697636,40.1847277064929,9,"Kentron"
"1468","restaurant/cafe",6,44.5147411714483,40.184905316605,9,"Kentron"
"1472","restaurant/cafe",6,44.515394785649,40.1848636592518,9,"Kentron"
"1473","restaurant/cafe",6,44.5164985456386,40.1848449923571,9,"Kentron"
"1474","restaurant/cafe",6,44.516600773918,40.1849906900792,9,"Kentron"
"1475","pub/bar",4,44.5111676732481,40.1854933894262,9,"Kentron"
"1476","healthcare",10,44.5117099861851,40.1853949086871,9,"Kentron"
"1477","restaurant/cafe",6,44.5114128234891,40.1856843798875,9,"Kentron"
"1478","restaurant/cafe",6,44.5120710190978,40.1858427032292,9,"Kentron"
"1482","supermarket/shop(food)",10,44.5122392735505,40.1859289676773,9,"Kentron"
"1483","mall/shop(non-food)",14,44.512428907907,40.1861986720459,9,"Kentron"
"1484","restaurant/cafe",6,44.5119645687366,40.1865645898465,9,"Kentron"
"1485","School/kindergarten",7,44.5125644636834,40.1853645065903,9,"Kentron"
"1486","mall/shop(non-food)",14,44.5129245084492,40.1858180660278,9,"Kentron"
"1488","restaurant/cafe",6,44.5136670558631,40.185584183737,9,"Kentron"
"1489","restaurant/cafe",6,44.5126895990024,40.1864736595946,9,"Kentron"
"1490","restaurant/cafe",6,44.5128221903384,40.1865000808502,9,"Kentron"
"1491","pub/bar",4,44.5133312656099,40.1860177025917,9,"Kentron"
"1493","restaurant/cafe",6,44.5136286079689,40.1863707195397,9,"Kentron"
"1494","restaurant/cafe",6,44.5135474900988,40.1864436697414,9,"Kentron"
"1495","restaurant/cafe",6,44.5117032488205,40.1867008134297,9,"Kentron"
"1496","bank/atm",10,44.5114777716842,40.1868564579748,9,"Kentron"
"1497","restaurant/cafe",6,44.5121619286046,40.1869506131435,9,"Kentron"
"1498","pub/bar",4,44.5123934244533,40.1872656751521,9,"Kentron"
"1499","pub/bar",4,44.512447952191,40.1879286662478,9,"Kentron"
"1500","supermarket/shop(food)",10,44.5128070986416,40.1872752827704,9,"Kentron"
"1501","restaurant/cafe",6,44.5133785169938,40.1866240890472,9,"Kentron"
"1502","restaurant/cafe",6,44.5136083060435,40.1868949572979,9,"Kentron"
"1504","restaurant/cafe",6,44.5134813740939,40.1873185170359,9,"Kentron"
"1505","restaurant/cafe",6,44.513672984744,40.1877770044324,9,"Kentron"
"1506","restaurant/cafe",6,44.5141190881141,40.1856064876874,9,"Kentron"
"1508","restaurant/cafe",6,44.5139557743954,40.1864978161715,9,"Kentron"
"1514","restaurant/cafe",6,44.5158386432309,40.1861465155595,9,"Kentron"
"1515","restaurant/cafe",6,44.5165001626061,40.1861638095569,9,"Kentron"
"1516","restaurant/cafe",6,44.5165288188637,40.1861829564773,9,"Kentron"
"1517","restaurant/cafe",6,44.5165908924499,40.1862323678599,9,"Kentron"
"1518","bank/atm",10,44.5162791770463,40.1864947965999,9,"Kentron"
"1521","bus_stop",4,44.5146193598958,40.1876683018185,9,"Kentron"
"1522","bus_stop",4,44.5149359262019,40.1877708967775,9,"Kentron"
"1523","restaurant/cafe",6,44.5152041631458,40.1878829618631,9,"Kentron"
"1524","bank/atm",10,44.5157736052044,40.1869239861849,9,"Kentron"
"1525","bus_stop",4,44.5157739645305,40.187934979764,9,"Kentron"
"1526","bus_stop",4,44.5160615152529,40.1877667106317,9,"Kentron"
"1527","School/kindergarten",7,44.4775005231983,40.1903932947774,13,"Ajapnyak"
"1530","bus_stop",4,44.4791520758482,40.1897754819258,13,"Ajapnyak"
"1531","healthcare",10,44.4794942441399,40.1906041719621,13,"Ajapnyak"
"1534","beauty_salon",4,44.4795750026839,40.1905151685574,13,"Ajapnyak"
"1535","supermarket/shop(food)",10,44.4795282902892,40.1905686941347,13,"Ajapnyak"
"1536","bus_stop",4,44.4800296400492,40.1906468551264,13,"Ajapnyak"
"1537","bank/atm",10,44.4803207840328,40.1900635619719,9,"Kentron"
"1538","restaurant/cafe",6,44.4808503408928,40.1902889882152,9,"Kentron"
"1539","restaurant/cafe",6,44.4792057951022,40.190968899421,13,"Ajapnyak"
"1540","restaurant/cafe",6,44.4787475644757,40.1915631642305,13,"Ajapnyak"
"1541","bus_stop",4,44.4785141821649,40.1925832838049,13,"Ajapnyak"
"1542","bus_stop",4,44.4788269755469,40.19280780961,13,"Ajapnyak"
"1543","restaurant/cafe",6,44.4835821176718,40.1925876755148,4,"Arabkir"
"1544","restaurant/cafe",6,44.4835259729666,40.1928734105301,4,"Arabkir"
"1545","bank/atm",10,44.4735936601962,40.1940389828251,13,"Ajapnyak"
"1546","healthcare",10,44.4735968042997,40.1940664990372,13,"Ajapnyak"
"1547","supermarket/shop(food)",10,44.473604170485,40.1941325104532,13,"Ajapnyak"
"1548","bank/atm",10,44.4736178248773,40.1942526620443,13,"Ajapnyak"
"1549","supermarket/shop(food)",10,44.4735542241552,40.1946671868305,13,"Ajapnyak"
"1550","bank/atm",10,44.4735999484031,40.1948333116792,13,"Ajapnyak"
"1551","bank/atm",10,44.4736032721697,40.1948447022983,13,"Ajapnyak"
"1553","supermarket/shop(food)",10,44.4740481178984,40.1945600048658,13,"Ajapnyak"
"1554","bank/atm",10,44.4741033642884,40.1946497577646,13,"Ajapnyak"
"1555","supermarket/shop(food)",10,44.4737473619413,40.1952488621826,13,"Ajapnyak"
"1556","supermarket/shop(food)",10,44.4737586807138,40.1953294880174,13,"Ajapnyak"
